area_name,area_id,parent_id,elevation,latitude,longitude,state
Tranquility Base Boulder,113834374,113637545,"4,009",37.095,-111.645,Utah
Dark Side of the Moon,112350273,112271350,"4,002",37.098,-111.648,Utah
The Dark Side South,115182720,112350273,"4,004",37.098,-111.648,Utah
The Great Grotto in the Sky,114487417,112350273,"4,004",37.099000000000004,-111.649,Utah
The Grotto,114487430,114487417,"4,004",37.099000000000004,-111.649,Utah
The Bright Side of the Moon,119719893,112271350,"3,990",37.095,-111.64399999999999,Utah
Bright Side Boulders,119726258,119719893,"4,005",37.1,-111.65,Utah
The Final Frontier,117092081,112271350,"4,006",37.101,-111.65100000000001,Utah
Spock Boulder,117877048,117092081,"4,019",37.101,-111.65100000000001,Utah
Ferengi Boulder,117877082,117092081,"4,007",37.1,-111.65100000000001,Utah
"3. ""Damn it Jim!"" Boulder",117877180,117092081,"4,018",37.1,-111.65,Utah
Pluto,113174852,112271350,"4,084",37.105,-111.65299999999999,Utah
Pluto Underground,119857482,113174852,"4,084",37.105,-111.65299999999999,Utah
The Thirsty Dogs,112299816,112172291,"4,387",37.088,-111.583,Utah
Northeast Crack Boulder,112299858,112299816,"4,120",37.089,-111.585,Utah
Northeast Crack Boulder,112299905,112299858,"4,120",37.089,-111.585,Utah
Busted Chitty Area,114203192,112299816,"4,101",37.088,-111.585,Utah
Busted Chitty North,114203297,114203192,"4,106",37.088,-111.585,Utah
Chitty Chitty Bang Bang Area,116073362,114203297,"4,112",37.088,-111.585,Utah
Chitty Boulder,116073381,116073362,"4,103",37.088,-111.585,Utah
Thirsty Dog Block,116070610,114203297,"4,095",37.088,-111.586,Utah
Busted Chitty South,115395949,114203192,"4,095",37.086999999999996,-111.584,Utah
Uranus Area,114185658,112299816,"4,115",37.086999999999996,-111.58200000000001,Utah
Uranus Boulder,114226946,114185658,"4,115",37.086999999999996,-111.58200000000001,Utah
Hole In The Rock Road,119422265,119401654,"4,330",37.321999999999996,-111.045,Utah
Chimney Rock,107931266,119422265,"5,000",37.412,-111.10700000000001,Utah
Hole In The Rock,105852775,119422265,"4,143",37.499,-111.03200000000001,Utah
The Upper Arm,112782368,119422265,"4,348",37.547,-111.08200000000001,Utah
Lake Powell,106382313,119401654,"3,600",36.993,-111.48899999999999,Utah
Bullfrog Bay Area,111858736,106382313,"3,701",37.5,-110.73100000000001,Utah
Annies Canyon,112965807,111858736,"3,703",37.38,-110.74799999999999,Utah
Bowns and Long Canyon,111867300,111858736,"3,701",37.352,-110.85799999999999,Utah
Cedar Canyon,111859084,111858736,"3,701",37.602,-110.589,Utah
Knowles Canyon,111859009,111858736,"3,701",37.578,-110.589,Utah
Moqui (Moki) Canyon,111859040,111858736,"3,701",37.481,-110.635,Utah
Seven Mile Canyon,111873826,111858736,"4,357",37.625,-110.587,Utah
Smith Fork Canyon,111867350,111858736,"3,701",37.564,-110.635,Utah
Stanton Creek,112965437,111858736,"3,701",37.496,-110.712,Utah
Butt Crack Butte,112965464,112965437,"3,701",37.494,-110.712,Utah
Mini Bumbum Area,112968418,112965437,"3,701",37.491,-110.708,Utah
Dangling Rope Area,111862360,106382313,"3,701",37.119,-111.081,Utah
Twighlight Canyon,111862372,111862360,"3,701",37.132,-110.96,Utah
Escalante Arm,111855772,106382313,"3,701",37.298,-110.881,Utah
50 Mile Creek,111857938,111855772,"3,701",37.33,-110.935,Utah
Davis Gulch,111858112,111855772,"3,701",37.316,-110.92200000000001,Utah
Hogwarts Wall,112967859,111855772,"3,701",37.312,-110.90100000000001,Utah
Main Escalante Channel,111857983,111855772,"3,701",37.336,-110.926,Utah
Gunsight Bay,111857867,106382313,"3,701",37.058,-111.345,Utah
Hite Area,111858524,106382313,"3,704",37.86,-110.404,Utah
Four Mile Canyon,111858563,111858524,"3,701",37.772,-110.475,Utah
The Land of Standing Rocks,105849557,111858524,"5,516",38.177,-109.991,Utah
North Wash,111873751,111858524,"3,820",37.882,-110.428,Utah
Trachyte Canyon,111859048,111858524,"3,701",37.826,-110.471,Utah
Twomile Canyon,111873520,111858524,"3,701",37.796,-110.48299999999999,Utah
Padre Bay Area,119570928,106382313,"3,595",37.065,-111.29,Utah
Padre Bay North,119571009,119570928,"3,595",37.08,-111.286,Utah
Padre Bay South,119570982,119570928,"3,629",37.02,-111.243,Utah
San Juan Arm,111857741,106382313,"3,701",37.177,-110.885,Utah
Lower San Juan,111857818,111857741,"3,701",37.174,-110.806,Utah
Tower Butte,119416895,106382313,"4,450",36.968,-111.311,Utah
Wahweap Bay Area,111862265,106382313,"3,701",37.010999999999996,-111.488,Utah
Anchovy Point,111862272,111862265,"3,701",36.955999999999996,-111.48899999999999,Utah
Grand Staircase,107912042,119375770,"5,547",37.384,-111.84899999999999,Utah
Buckskin Gulch,116685072,107912042,"4,838",37.073,-112.00299999999999,Utah
Swoop Wall,116685305,116685072,"4,887",37.076,-112.00299999999999,Utah
Carrot Buttress,116685411,116685072,"4,884",37.076,-112.00399999999999,Utah
Hammer Wall,116685578,116685072,"4,922",37.077,-112.00399999999999,Utah
John Holmes Detachment,116688131,116685072,"4,926",37.077,-112.00399999999999,Utah
The Dog Pound,116689484,116685072,"4,932",37.077,-112.00399999999999,Utah
El Ponzon Farallon,116695341,116685072,"4,921",37.077,-112.00399999999999,Utah
The Photoropism Rock Band,116695376,116685072,"4,887",37.076,-112.00399999999999,Utah
Beer Bellies,116695421,116685072,"4,861",37.077,-112.005,Utah
Bull Valley Gorge,107912152,107912042,"5,000",37.472,-112.11,Utah
Butler Valley,109875225,107912042,"5,500",37.471,-111.84899999999999,Utah
Petrified Tower,114033387,109875225,"6,518",37.474000000000004,-111.86,Utah
Cannonville Area,109519065,107912042,"5,845",37.558,-112.051,Utah
The Colossus of Cannonville,109519157,109519065,"6,027",37.524,-111.961,Utah
Dog Gone Tower,110045961,109519065,"5,500",37.538000000000004,-112.02600000000001,Utah
Firing Pin,112532081,109519065,"6,000",37.541,-112.023,Utah
Gun-Sight Butte,112236650,109519065,"6,000",37.542,-112.023,Utah
Roadrunner Tower,112532425,109519065,"5,982",37.515,-111.944,Utah
Sheep Creek,109715591,109519065,"5,500",37.494,-112.065,Utah
Ewe Tower,109715833,109715591,"5,500",37.475,-112.06299999999999,Utah
Cap Rock City,107934376,107912042,"4,300",37.166,-111.913,Utah
North CRC,110232708,107934376,"4,300",37.166,-111.913,Utah
South CRC,110232704,107934376,"4,300",37.163000000000004,-111.91,Utah
Church,111260368,107912042,"5,000",37.138000000000005,-111.76299999999999,Utah
Altar Boy Tower,113665316,111260368,"4,428",37.158,-111.78299999999999,Utah
Church Chimney,111260387,111260368,"5,000",37.150999999999996,-111.757,Utah
The Minarets,111745128,111260368,"5,000",37.156,-111.76899999999999,Utah
North Minaret,111745213,111745128,"5,000",37.156,-111.76899999999999,Utah
South Minaret,111745197,111745128,"5,000",37.156,-111.76899999999999,Utah
Organ Pipes Tower,113665498,111260368,"4,422",37.16,-111.774,Utah
The Prayer Flag,113870245,111260368,"4,408",37.149,-111.772,Utah
The Desert Wedding Site,110378932,107912042,"5,000",37.153,-111.80799999999999,Utah
The Bride's Tower,110379097,110378932,"5,000",37.154,-111.807,Utah
The Bridesmaid,110379074,110378932,"5,000",37.154,-111.807,Utah
The Groom's Tower,110379126,110378932,"5,000",37.154,-111.807,Utah
Missing Toddler,112288738,110378932,"5,000",37.126,-111.84,Utah
The Northern Groomsman,110379156,110378932,"5,000",37.153,-111.809,Utah
The Silver Ghost,113634881,110378932,"4,412",37.157,-111.788,Utah
Southern Groomsman,110379148,110378932,"5,000",37.153,-111.809,Utah
The Step Mom,110379163,110378932,"5,000",37.153,-111.809,Utah
Unwanted Guests,111258425,110378932,"5,000",37.154,-111.80799999999999,Utah
ER Boulders,119214954,107912042,"5,226",37.774,-111.42399999999999,Utah
Bloody Stools Boulder,119215187,119214954,"5,226",37.774,-111.42399999999999,Utah
Broken Ankle Boulder,119215077,119214954,"5,226",37.774,-111.42399999999999,Utah
Broken Rib Boulder,119215011,119214954,"5,227",37.774,-111.42399999999999,Utah
Smashed Face Boulder,119215110,119214954,"5,226",37.774,-111.42399999999999,Utah
Hackberry Canyon,108819566,107912042,"5,000",37.366,-111.92200000000001,Utah
Lower Hackberry,112555183,108819566,"4,760",37.257,-111.91,Utah
Upper Hackberry,112555180,108819566,"5,912",37.45,-111.934,Utah
Long Canyon,105973758,107912042,"5,646",37.864000000000004,-111.301,Utah
Lower Calf Creek Falls,112171753,107912042,"5,505",37.829,-111.419,Utah
Paria Basin,118026703,107912042,"5,077",37.071,-111.98299999999999,Utah
Rock Springs,114366555,107912042,"6,058",37.451,-111.959,Utah
Jodey's Tower,114366575,114366555,"6,034",37.444,-111.95200000000001,Utah
Rocky Shores,107912819,107912042,"5,000",37.763000000000005,-111.677,Utah
Round Valley Draw,107912049,107912042,"5,822",37.445,-111.926,Utah
Wire Pass,111895083,107912042,"4,875",37.019,-112.025,Utah
Wire Pass Trail,111895108,111895083,"4,868",37.019,-112.025,Utah
Hanksville Area,119382866,119375770,"4,298",38.373000000000005,-110.704,Utah
Giles Townsite Boulders,110345019,119382866,"4,450",38.365,-110.885,Utah
Hank's Ville,119859120,119382866,"4,340",38.374,-110.764,Utah
Lonesome Beaver Road,119394212,119382866,"4,836",38.25,-110.73,Utah
Beaver Mound,119394261,119394212,"4,974",38.236999999999995,-110.73899999999999,Utah
Beaver Boat,119394581,119394261,"4,996",38.241,-110.741,Utah
Beaver Fever,119394334,119394261,"4,960",38.241,-110.741,Utah
Beaver Lodge,119394279,119394261,"4,996",38.24,-110.74,Utah
Beaver Tail,119394616,119394261,"4,996",38.24,-110.742,Utah
Nocturnal Beaver,119394662,119394261,"4,987",38.241,-110.741,Utah
Zombie Beavers,119410130,119394212,"4,836",38.25,-110.73,Utah
Ashwood,119410255,119410130,"4,861",38.25,-110.729,Utah
Lake House,119410179,119410130,"4,842",38.25,-110.729,Utah
Lost Spring Boulders,119385403,119382866,"6,024",38.185,-110.848,Utah
Rocas Del Norte,119387347,119385403,"5,990",38.186,-110.848,Utah
Campground Boulder,119387359,119387347,"6,043",38.184,-110.848,Utah
Die Right Cave,119387421,119387347,"5,985",38.186,-110.84700000000001,Utah
Midden Boulder,119387384,119387347,"6,006",38.185,-110.84700000000001,Utah
The Trail,119387123,119385403,"6,060",38.184,-110.84299999999999,Utah
Baby Overhang,119387488,119387123,"6,082",38.185,-110.84200000000001,Utah
Geology Boulder,119387145,119387123,"6,058",38.185,-110.84299999999999,Utah
West Draw,119387244,119385403,"6,071",38.183,-110.846,Utah
Flat Top Boulder,119387260,119387244,"6,071",38.183,-110.846,Utah
Lizard's Rock,119387304,119387244,"6,077",38.183,-110.845,Utah
The Maze District,105716811,119382866,"5,138",38.18,-109.936,Utah
Cleopatra's Chair,105717092,105716811,,38.302,-110.07799999999999,Utah
Robbers Roost,116768781,119382866,"5,525",38.494,-110.321,Utah
Head Spur,116768787,116768781,"6,016",38.333,-110.19,Utah
Jack's Knob,116768826,116768781,"5,256",38.529,-110.31700000000001,Utah
Town Area,112222836,119382866,"4,285",38.376,-110.704,Utah
The Henry Mountains,107015111,119375770,"8,607",38.001,-110.79700000000001,Utah
Black Table,112854189,107015111,"6,100",37.92,-110.602,Utah
Bull Mountain,119375911,107015111,"9,154",38.14,-110.73200000000001,Utah
Bull Mountain Boulders,119375929,119375911,"7,282",38.141999999999996,-110.744,Utah
Middle Boulders,119470235,119375929,"7,282",38.141999999999996,-110.744,Utah
Papa Muntz Outpost,119440996,119375929,"6,811",38.152,-110.741,Utah
Muntz's Monument,119441010,119440996,"6,811",38.153,-110.741,Utah
Upper Bull Mountain Boulders,119470143,119375929,"7,413",38.137,-110.742,Utah
Be Careful What You Wish For!,119469800,119470143,"7,451",38.137,-110.742,Utah
Carpe the Diem,119469638,119470143,"7,455",38.137,-110.742,Utah
Pig Pen's Bench,119469576,119470143,"7,434",38.137,-110.742,Utah
The Horn,107015116,107015111,,38.001,-110.79700000000001,Utah
"Jungle, on the Aquarius Plateau",106494756,119375770,"10,400",37.742,-111.87,Utah
The Air Strip,114800914,106494756,"10,288",37.777,-111.899,Utah
Banshee Wall,110803423,106494756,"10,400",37.766,-111.88600000000001,Utah
The Dark Continent Area,108261966,106494756,"10,485",37.763000000000005,-111.87100000000001,Utah
Distant Drum,107629976,106494756,"10,400",37.754,-111.87100000000001,Utah
Flying Raptor's Area,109469336,106494756,"10,500",37.754,-111.87700000000001,Utah
Jungle Grotto,109238928,106494756,"8,520",37.715,-111.93299999999999,Utah
East Boulder,119387748,109238928,"8,716",37.715,-111.932,Utah
North Boulder,109379511,109238928,"8,100",37.715,-111.93299999999999,Utah
South Boulder,109379675,109238928,"8,100",37.715,-111.93299999999999,Utah
Lower Jungle,106933743,106494756,"10,400",37.75,-111.87100000000001,Utah
Pandora,110687571,106494756,"10,400",37.764,-111.884,Utah
Pangaea,109284102,106494756,"10,400",37.76,-111.87100000000001,Utah
The Planet of the Apes,107727392,106494756,"10,400",37.758,-111.87100000000001,Utah
The Research Station,114402386,106494756,"10,281",37.775,-111.89399999999999,Utah
Shangri La,114377907,106494756,"10,200",37.78,-111.902,Utah
Upper Canopy,107739913,106494756,"10,520",37.75,-111.874,Utah
Upper Jungle,106933739,106494756,"10,400",37.75,-111.87299999999999,Utah
San Rafael Swell,105787863,119375770,"6,740",38.853,-110.70100000000001,Utah
San Rafael Swell - North,105716808,105787863,"5,104",39.078,-110.665,Utah
Assembly Hall Peak,105992981,105716808,"6,395",39.067,-110.65799999999999,Utah
Blue Castle,119952696,105716808,"4,710",39.092,-110.178,Utah
Bottleneck Peak,105717200,105716808,,39.068000000000005,-110.681,Utah
Buckhorn Wash,116698802,105716808,"5,517",39.16,-110.729,Utah
Lower Buckhorn,105717042,116698802,"5,235",39.106,-110.671,Utah
April Fools Wall,113687596,105717042,"5,620",39.095,-110.661,Utah
Chocolate Wall,118253633,105717042,"5,434",39.109,-110.68,Utah
Dylan Wall,105717075,105717042,"5,778",39.082,-110.641,Utah
Easy Wind Buttress,119774463,105717042,"5,408",39.119,-110.68799999999999,Utah
Flapjack Tower,116702559,105717042,"5,508",39.109,-110.67399999999999,Utah
Frolic Wall,106065738,105717042,,39.117,-110.682,Utah
Godzilla Tower,118605409,105717042,"5,567",39.167,-110.75200000000001,Utah
Haagenschlong Tower,116702547,105717042,"5,463",39.109,-110.67399999999999,Utah
Jolly Green Giant,114151096,105717042,"5,336",39.121,-110.689,Utah
Kent's Hand Crack,119705101,105717042,"5,178",39.096,-110.666,Utah
Pine Canyon,105717072,105717042,"5,384",39.109,-110.662,Utah
Point Judith,114420614,105717042,"5,472",39.122,-110.686,Utah
Private Pizza Wall,106065590,105717042,,39.111999999999995,-110.677,Utah
Red Corner,118253656,105717042,"5,661",39.088,-110.66799999999999,Utah
Sex Wall,118262707,105717042,"5,630",39.091,-110.66,Utah
Vertical Smile Wall,106065777,105717042,,39.111999999999995,-110.679,Utah
Wisdom Tooth,116702600,105717042,"5,634",39.091,-110.67,Utah
Upper Buckhorn,106759261,116698802,,39.157,-110.72399999999999,Utah
Bighorn Buttress,118829221,106759261,"5,791",39.126999999999995,-110.694,Utah
Boulders,116698814,106759261,"5,525",39.157,-110.72399999999999,Utah
Camels Head Rincon,116704397,106759261,"5,785",39.133,-110.693,Utah
Chiefland Slabs,116702674,106759261,"5,579",39.161,-110.725,Utah
Crossroads/Broomstick Buttress,116704466,106759261,"5,757",39.137,-110.694,Utah
Dude Wall,116702635,106759261,"5,562",39.134,-110.70299999999999,Utah
The Gun Show,107059921,106759261,,39.137,-110.715,Utah
Hendrix Tower,118911171,106759261,"5,860",39.125,-110.7,Utah
House Boulder,111722904,106759261,"5,609",39.144,-110.711,Utah
House Party Boulder,116995299,106759261,"5,537",39.144,-110.712,Utah
Outhouse Tower,116698836,106759261,"5,391",39.131,-110.699,Utah
Pandemic Wall,119908598,106759261,"5,690",39.15,-110.71600000000001,Utah
Pictograph Panel,116844769,106759261,"5,353",39.123000000000005,-110.696,Utah
Scenic Byway Wall,108187655,106759261,"5,624",39.154,-110.72,Utah
Tiki Tower,106756477,106759261,,39.14,-110.715,Utah
Winter Wall,119968127,106759261,"5,522",39.153,-110.714,Utah
Calf Mesa,105803675,105716808,,39.078,-110.665,Utah
Chimney Rock,114374453,105716808,"7,084",38.883,-110.814,Utah
Coal Wash,106149971,105716808,"7,000",38.983000000000004,-110.889,Utah
Cottonwood Wash,108724258,105716808,"4,842",39.080999999999996,-110.436,Utah
Dead Mans Spires,105717158,105716808,"6,343",38.969,-110.766,Utah
Dog Pond/Road area,105933564,105716808,,39.199,-110.714,Utah
Eagle Canyon,105716838,105716808,,38.872,-110.854,Utah
Albino Worm Mesa,106210267,105716838,,39.078,-110.665,Utah
"Eagle Canyon, Head Of Sinbad NE",105860840,105716838,"7,000",39.078,-110.665,Utah
Toviah Tower,105717280,105716838,,38.878,-110.86399999999999,Utah
White Knight,105802317,105716838,,39.078,-110.665,Utah
Head of Sinbad North,105833701,105716808,,38.88,-110.765,Utah
Meow Tower,119007901,105716808,"5,824",39.067,-110.689,Utah
Mexican Mountain Road Area,108029621,105716808,"5,108",39.079,-110.65,Utah
Castle in the Sky Amphitheater,118941830,108029621,"5,613",39.067,-110.615,Utah
Cinquenta Tower,106210730,108029621,,39.079,-110.65,Utah
El Sombrero,106210575,108029621,,39.079,-110.65,Utah
Lone Rock,106210141,108029621,"6,145",39.079,-110.65,Utah
The Pharaoh,117002542,108029621,"4,837",39.04,-110.45100000000001,Utah
"Point 6,333",118037038,108029621,"5,941",39.028,-110.50299999999999,Utah
Red Canyon,106584558,108029621,,39.048,-110.59299999999999,Utah
Spaghetti Western Wall,108029639,108029621,,39.063,-110.6,Utah
Triple Towers,108906740,108029621,"6,065",39.042,-110.525,Utah
Moore Cutoff Road,108907264,105716808,"5,944",38.907,-111.006,Utah
Boulders,113784548,108907264,"6,041",38.946,-111.087,Utah
New Bishop,114172595,113784548,"6,116",38.951,-111.079,Utah
Division D boulder,114172647,114172595,"6,132",38.951,-111.079,Utah
Monkey Boulder,114172629,114172595,"6,113",38.951,-111.079,Utah
Pocktopia Boulder,114172603,114172595,"6,096",38.95,-111.08,Utah
Short Canyon Reservoir Boulders,115379251,113784548,"6,095",38.971,-111.073,Utah
Routes,116698766,108907264,"5,959",38.906,-111.006,Utah
Pinnacle Peak,115429063,105716808,"6,188",39.594,-110.88799999999999,Utah
San Rafael Canyon - AKA Little Grand Canyon,107825847,105716808,"6,172",39.094,-110.713,Utah
Petrified Turtle Buttress,107836833,107825847,,39.094,-110.713,Utah
Petrified Wood Tower,111631091,107825847,"5,549",39.084,-110.723,Utah
Trilobite Tower,107836516,107825847,,39.094,-110.73299999999999,Utah
Shooting Range,116806235,105716808,"5,690",39.189,-110.836,Utah
Smith Cabin,105818378,105716808,"5,105",38.983000000000004,-110.396,Utah
Torres de Polvo,105883143,105716808,,38.846,-111.053,Utah
The Weasel Formation,105717161,105716808,,38.975,-110.734,Utah
Window Blind Peak Area,106136067,105716808,"7,030",39.045,-110.656,Utah
San Rafael Swell - South,105716823,105787863,"4,453",38.798,-110.45700000000001,Utah
Airport Towers,112222910,105716823,"4,470",38.437,-110.694,Utah
Back of the Reef,105888333,105716823,,38.798,-110.45700000000001,Utah
The Island of Lost Souls,105888338,105888333,,38.798,-110.45700000000001,Utah
Ding Dang Dome,108694801,105716823,"6,107",38.599000000000004,-110.852,Utah
Eastern Reef Area.. AKA The Sandstone Alps,105717146,105716823,"4,622",38.883,-110.455,Utah
A Crags,107765443,105717146,,38.883,-110.455,Utah
B Crags (Spotted Wolf Canyon),106174446,105717146,,38.883,-110.455,Utah
C Crags,107765935,105717146,,38.883,-110.455,Utah
D Crags,107767075,105717146,,38.883,-110.455,Utah
E Crags (DBC Canyon),107767905,105717146,,38.896,-110.45200000000001,Utah
F Crags,107773417,105717146,,38.883,-110.455,Utah
G Crags,107773425,105717146,,38.883,-110.455,Utah
H Crags,107775511,105717146,,38.883,-110.455,Utah
I Crags (Uneva Canyon),107778234,105717146,,38.883,-110.455,Utah
J Crags,107784632,105717146,,38.879,-110.454,Utah
K Crags,107784920,105717146,,38.883,-110.455,Utah
L Crags (Sinister Slab Area),107785739,105717146,,38.883,-110.455,Utah
M Crags,107785876,105717146,,38.883,-110.455,Utah
N Crags,107786360,105717146,,38.883,-110.455,Utah
O Crags (Three Finger Canyon),107768905,105717146,"4,671",38.858000000000004,-110.46600000000001,Utah
P Crags,107789500,105717146,,38.883,-110.455,Utah
Q Crags,107791093,105717146,,38.883,-110.455,Utah
R Crags (Two Finger Canyon),107767356,105717146,"4,600",38.842,-110.46799999999999,Utah
S Crags,107791149,105717146,,38.883,-110.455,Utah
T Crags (One Finger Canyon),107767163,105717146,,38.883,-110.455,Utah
U  Crags,107769208,105717146,,38.883,-110.455,Utah
Factory Butte,105717155,105716823,,38.798,-110.45700000000001,Utah
Family Butte,107880661,105716823,,38.798,-110.45700000000001,Utah
Flat Tops,112281943,105716823,"5,740",38.519,-110.463,Utah
Lost Sparrow Spire,112281993,112281943,"5,602",38.514,-110.454,Utah
Head of Sinbad South,106052270,105716823,,38.798,-110.45700000000001,Utah
Long Dong Silver Area,105965348,105716823,"4,487",38.384,-110.839,Utah
Lucky Strike Mine Area,106039775,105716823,,38.756,-110.949,Utah
The Mudstrosity,105717149,105716823,,38.798,-110.45700000000001,Utah
Reds Canyon,107448952,105716823,"5,643",38.714,-110.96700000000001,Utah
San Rafael Knob,105932429,105716823,,38.798,-110.45700000000001,Utah
Sulphur Canyon Area,106051927,105716823,,38.798,-110.45700000000001,Utah
Swaseyland,105957710,105716823,"7,213",38.833,-110.819,Utah
Temple Mountain,114303467,105716823,"6,453",38.688,-110.679,Utah
Tomsich Butte,118856184,105716823,"5,065",38.685,-110.999,Utah
Tomsich Peak,114241528,105716823,"5,761",38.688,-110.98899999999999,Utah
Turkey Tower,110268692,105716823,"7,319",38.79,-110.84100000000001,Utah
Upper Muddy Creek,107436777,105716823,"5,172",38.687,-111.001,Utah
Viewfinder Towers,105717185,105716823,,38.798,-110.45700000000001,Utah
Wild Boulders,108681475,105716823,"5,505",38.615,-110.803,Utah
The Gap Boulders,108681486,108681475,"5,519",38.613,-110.79899999999999,Utah
Red Neck Boulders,108681497,108681475,"5,616",38.61,-110.814,Utah
Southeast Utah,105716711,105708957,"4,099",38.563,-109.542,Utah
191 South,108438676,105716711,"5,387",38.405,-109.447,Utah
Bluff,109346500,108438676,"4,319",37.284,-109.555,Utah
Calf Canyon,114011252,109346500,"4,354",37.288000000000004,-109.553,Utah
Breakfast Buttress (East Rim),114052249,114011252,"4,507",37.293,-109.552,Utah
Lower Canyon Boulders,114011274,114011252,"4,387",37.292,-109.552,Utah
Cottonwood Wash,109348821,109346500,"4,355",37.289,-109.565,Utah
Entrance Wall,109348825,109348821,"4,437",37.297,-109.56,Utah
Million Dollar Draw,109348829,109348821,"4,404",37.303000000000004,-109.571,Utah
Rockfall Wall,109846482,109348821,,37.289,-109.565,Utah
Sandwalker Buttress,109348833,109348821,"4,479",37.303000000000004,-109.561,Utah
Outlaw Canyon,109346514,109346500,,37.287,-109.54799999999999,Utah
Roundhouse Canyon,109346697,109346500,,37.287,-109.54799999999999,Utah
Canyon Rims Recreation Area,106953514,108438676,"4,456",38.391,-109.53399999999999,Utah
Goldfish Canyon,118669118,108438676,"4,329",38.668,-109.645,Utah
Hole 'N' the Rock Area,105966887,108438676,"5,117",38.391,-109.454,Utah
Joe Wilson Canyon,106023919,108438676,"6,052",38.262,-109.365,Utah
Looking Glass Rock,106861088,108438676,"6,105",38.275,-109.405,Utah
Muleshoe Canyon,108430887,108438676,"5,309",38.361,-109.435,Utah
Muleshoe Canyon Tower,108430960,108430887,"5,410",38.353,-109.415,Utah
Sunvana Wall,108459078,108430887,"5,383",38.361999999999995,-109.431,Utah
Wilson Arch,105967937,108438676,,38.273,-109.37100000000001,Utah
Arches National Park,105716757,105716711,"4,535",38.624,-109.59899999999999,Utah
The 100-yard Wall,105956149,105716757,,38.619,-109.609,Utah
Argon Tower,105717051,105716757,"4,489",38.633,-109.602,Utah
Bubo Tower,105717057,105716757,,38.624,-109.59899999999999,Utah
Buffalo Rock,106801160,105716757,,38.624,-109.59899999999999,Utah
Bullwinkle Tower,105717235,105716757,"5,187",38.695,-109.54799999999999,Utah
Dark Angel,105717212,105716757,,38.801,-109.62799999999999,Utah
Delicate arch trail(bouldering),116379362,105716757,"4,306",38.736999999999995,-109.51799999999999,Utah
Devil Dog Spire,106019234,105716757,200,38.775999999999996,-109.59200000000001,Utah
Devil's Golf Ball,105957284,105716757,"5,198",38.698,-109.54899999999999,Utah
Double Arch (Bouldering),114069751,105716757,"5,256",38.691,-109.54,Utah
Double O Arch Boulders,116737782,105716757,"5,421",38.8,-109.62100000000001,Utah
Elephant Butte,105957116,105716757,"5,644",38.696,-109.54,Utah
Entrance Boulder,114815112,105716757,"4,104",38.616,-109.62100000000001,Utah
Eye of the Whale,112777845,105716757,"4,789",38.71,-109.613,Utah
Garden of Eden Unknown Tower #1,118490296,105716757,"5,119",38.694,-109.54799999999999,Utah
The Great Wall,105717039,105716757,,38.624,-109.59899999999999,Utah
Harkonnen Castle,105716997,105716757,"5,362",38.699,-109.553,Utah
La Sal Mountain Viewpoint Area,118127000,105716757,"4,523",38.626999999999995,-109.594,Utah
The Lamb,105950729,105716757,,38.64,-109.60700000000001,Utah
The Marching Men,105953392,105716757,,38.782,-109.684,Utah
Mars Hotel,106091551,105716757,230,38.629,-109.59100000000001,Utah
North Window,105954454,105716757,,38.624,-109.59899999999999,Utah
Off Balanced Rock,105717119,105716757,"5,080",38.702,-109.564,Utah
The Organ,105930950,105716757,,38.624,-109.59899999999999,Utah
Owl Rock,105716955,105716757,"5,164",38.696999999999996,-109.54899999999999,Utah
Park Avenue,105717116,105716757,,38.624,-109.59899999999999,Utah
The Phallus,105954585,105716757,,38.685,-109.584,Utah
The Pickle,105920506,105716757,"4,208",38.614000000000004,-109.60799999999999,Utah
The Remnant,107817185,105716757,,38.678000000000004,-109.54899999999999,Utah
Sand Dune Arch Area (Bouldering),114938274,105716757,"5,205",38.765,-109.581,Utah
Red Sand Wall,114938310,114938274,"5,214",38.764,-109.581,Utah
Sand Dune Wall,114938282,114938274,"5,200",38.765,-109.581,Utah
Sheep Rock,105926320,105716757,,38.639,-109.60700000000001,Utah
Sunshine Wall,105717125,105716757,"4,928",38.861,-109.742,Utah
Dickfour,108535927,105717125,200,38.851,-109.72200000000001,Utah
Family Friendly,116717549,105717125,"4,815",38.861,-109.744,Utah
Golden Child Area,110508760,105717125,,38.861,-109.742,Utah
Little Miss Sunshine,108536001,105717125,150,38.852,-109.725,Utah
Sunshine Wall Routes,106161271,105717125,"4,873",38.861,-109.743,Utah
Tower 143,106161276,105717125,240,38.861,-109.742,Utah
Tuhinga Tower,113899003,105717125,"5,058",38.835,-109.711,Utah
Sunshine Wall Boulders,111082098,105716757,"4,873",38.861,-109.743,Utah
The Testes,105968234,105716757,,38.685,-109.584,Utah
The Three Gossips,105716922,105716757,,38.635999999999996,-109.604,Utah
The Three Penguins,105717122,105716757,,38.619,-109.618,Utah
Tonka Tower,105716958,105716757,,38.681,-109.538,Utah
Tower of Babel,105716937,105716757,"4,637",38.641,-109.602,Utah
Wall of Winter Warmth,108016632,105716757,"4,099",38.563,-109.542,Utah
The Wishbone,105957271,105716757,,38.688,-109.535,Utah
Zippy Zebra Wall,105956530,105716757,,38.621,-109.605,Utah
Bartlett Wash,111736491,105716711,"5,024",38.683,-109.82600000000001,Utah
Blanding,106183429,105716711,"6,000",37.626,-109.478,Utah
Arch Canyon,105716842,106183429,"5,799",37.588,-109.74700000000001,Utah
