area_name,area_id,parent_id,elevation,latitude,longitude,state
Foily Boulder,113365052,109457379,"5,095",45.17,-110.857,Montana
Go Pack Go,113365188,109457379,"5,080",45.17,-110.857,Montana
Reconnaissance,113365147,109457379,"5,100",45.17,-110.857,Montana
River Boulder,113365059,109457379,"5,094",45.17,-110.857,Montana
Sconnie Boulder,113365105,109457379,"5,063",45.17,-110.857,Montana
Sweet Tip,113365045,109457379,"5,107",45.17,-110.857,Montana
Revenue Flats,106394856,115965533,"5,500",45.544,-111.769,Montana
The Aquarium,107549053,106394856,"5,608",45.545,-111.771,Montana
The Bread Loaves,112827450,106394856,"5,639",45.546,-111.759,Montana
The Nuggets,107547160,106394856,"5,575",45.544,-111.77,Montana
The Wafers,107547168,106394856,"5,504",45.545,-111.767,Montana
Rumsey Road Boulders,119324313,115965533,"5,676",46.287,-113.288,Montana
Montana One,119324326,119324313,"5,676",46.287,-113.288,Montana
Sheep Mountain,111589639,115965533,"4,925",46.497,-112.024,Montana
Devils Thumb,111936337,111589639,"5,367",46.499,-112.032,Montana
Happy Hour,111529856,111589639,"4,406",46.486,-112.037,Montana
Hay Stack Rock,111589742,111589639,"4,828",46.491,-112.027,Montana
Middle Rock,117031639,111589639,"5,309",46.499,-112.024,Montana
Myth Slab,117031667,117031639,"5,219",46.498,-112.024,Montana
Southeast Face,117031720,117031639,"5,258",46.499,-112.024,Montana
Right Rock,112048377,111589639,"5,372",46.5,-112.021,Montana
Upper Rock,112319944,111589639,"5,774",46.5,-112.027,Montana
Shingle Butte,113039262,115965533,"5,287",46.503,-111.92,Montana
Evening Rock,113039308,113039262,"5,283",46.503,-111.92,Montana
Spanish Creek Trailhead,107984041,115965533,"5,100",45.448,-111.377,Montana
Spire Rock,108200493,115965533,"5,801",45.953,-112.29,Montana
Interface Rocks,112887187,108200493,"5,783",45.953,-112.29,Montana
King (North Face),112887166,108200493,"5,849",45.954,-112.291,Montana
King (South Face),112838786,108200493,"5,846",45.954,-112.29,Montana
King (West Face),109284774,108200493,"5,803",45.953,-112.29,Montana
The Pinnacles,113124235,108200493,"5,633",45.952,-112.288,Montana
Queen (North Face),108200584,108200493,"5,763",45.953,-112.29,Montana
Queen (Southeast Corner),108395570,108200493,"5,762",45.952,-112.29,Montana
Queen (Southside),108217327,108200493,"5,755",45.953,-112.29,Montana
Queen (West Face),117111220,108200493,"5,721",45.953,-112.29,Montana
The Stooges,115170647,115965533,"6,663",46.182,-113.014,Montana
Tobacco Root Mountains,106608339,115965533,8,45.517,-111.991,Montana
Leggat Spire,106608358,106608339,"10,089",45.517,-111.991,Montana
Mason Lake,107880705,106608339,,45.517,-111.991,Montana
North Willow Creek,119200137,106608339,"6,088",45.639,-111.922,Montana
Head Cheese Boulders,119200188,119200137,"6,837",45.629,-111.941,Montana
Harper's Boulder,119200200,119200188,"6,851",45.629,-111.941,Montana
Head Cheese Boulder,119200438,119200188,"6,840",45.629,-111.941,Montana
Sink Or Swim Boulder,119200684,119200137,"6,137",45.638,-111.92,Montana
The Vineyard,120023857,115965533,"5,818",46.154,-112.104,Montana
Bordeaux,120023906,120023857,"6,207",46.152,-112.1,Montana
Bordeaux Boulder,120023982,120023906,"6,207",46.152,-112.1,Montana
Nappa,120024130,120023857,"5,945",46.149,-112.1,Montana
Lovecrack Boulder,120040425,120024130,"5,930",46.149,-112.101,Montana
Vinland Boulder,120024185,120024130,"5,946",46.149,-112.1,Montana
Rhône,120024043,120023857,"5,872",46.15,-112.102,Montana
Entrance Exam Boulder,120024410,120024043,"5,962",46.15,-112.102,Montana
Fridge Boulder,120024476,120024043,"5,906",46.151,-112.102,Montana
Hang Board Boulder,120024551,120024043,"5,890",46.151,-112.102,Montana
Peachy Boulder,120024644,120024043,"5,818",46.151,-112.103,Montana
Whiskey Gulch,112269065,115965533,"6,000",45.885,-112.309,Montana
End of the Road,117066242,112269065,"5,980",45.882,-112.298,Montana
Soul Kitchen,117066573,117066242,"5,893",45.881,-112.298,Montana
The Dumpster Boulder,117066421,117066573,"5,897",45.881,-112.298,Montana
Lil' Dude,117066492,117066573,"5,900",45.881,-112.298,Montana
The Main Event Boulder,117066609,117066573,"5,907",45.881,-112.297,Montana
Sudden Valley,117066259,117066242,"5,901",45.881,-112.298,Montana
The Banana Stand Boulder,117066356,117066259,"5,885",45.881,-112.298,Montana
The Corridor Boulder,117066281,117066259,"5,909",45.881,-112.298,Montana
Whiskey Proper,112269075,112269065,"6,000",45.884,-112.308,Montana
Entrance Gully,112269089,112269075,"6,100",45.884,-112.308,Montana
Crack Addict,112269096,112269089,"6,171",45.884,-112.307,Montana
Family Wall,112269129,112269089,"6,192",45.884,-112.306,Montana
The Far East,117361320,112269075,"6,180",45.885,-112.305,Montana
Bone and Barbed Wire Boulder,119909654,117361320,"6,122",45.884,-112.304,Montana
Don't Yank On This Boulder,117361393,117361320,"6,170",45.885,-112.305,Montana
Doom Wall,117357349,117361320,"6,155",45.884,-112.307,Montana
The Force Area,115447898,112269075,"6,119",45.884,-112.305,Montana
Altitude Boulder,115448474,115447898,"6,121",45.884,-112.305,Montana
The Force Boulder,115447920,115447898,"6,118",45.884,-112.305,Montana
Hidden Area,112269268,112269075,"6,104",45.883,-112.308,Montana
Cone Head Boulder,112269273,112269268,"6,096",45.883,-112.308,Montana
Hidden Boulder,119909809,112269268,"6,110",45.883,-112.308,Montana
Pope's Boulder,119909285,112269075,"6,153",45.884,-112.305,Montana
Senile Gully,112269189,112269075,"6,165",45.884,-112.305,Montana
Bad Ass Boulder,112269242,112269189,"6,156",45.884,-112.307,Montana
Senile Boulder,112269201,112269189,"6,167",45.884,-112.306,Montana
Sheepish Boulder,112269217,112269189,"6,149",45.884,-112.307,Montana
Warm Up Ridge Area,112269425,112269075,"6,126",45.884,-112.308,Montana
Adam's Wall,119909176,112269425,"6,155",45.884,-112.308,Montana
Buffy Boulder,112269449,112269425,"6,132",45.884,-112.308,Montana
Tres Amigos,112269431,112269425,"6,144",45.884,-112.308,Montana
The West Side,112269337,112269075,"6,069",45.883,-112.309,Montana
Fagatron Cave,119928133,112269337,"6,049",45.883,-112.311,Montana
Grit Boulder,112269385,112269337,"6,110",45.884,-112.309,Montana
Tri-Boulders,119909769,112269337,"6,069",45.883,-112.31,Montana
Wave Boulder,112269348,112269337,"6,090",45.883,-112.309,Montana
North Carolina,105873282,0,365,35.604,-79.277,North Carolina
Southern Mountains Region,118317214,105873282,"2,288",35.338,-82.607,North Carolina
107 Boulders,107508288,118317214,"3,379",35.196,-83.139,North Carolina
Big Green,106443421,118317214,"3,850",35.156,-83.028,North Carolina
Bonas Defeat,112121696,118317214,"3,400",35.212,-83.01,North Carolina
Bradley Falls,107326153,118317214,"1,249",35.273,-82.292,North Carolina
Buffalo Creek Park,109066435,118317214,"1,245",35.482,-82.189,North Carolina
Headwall,111662545,109066435,"1,770",35.483,-82.192,North Carolina
The Shark Fin,109066463,109066435,,35.482,-82.189,North Carolina
Tatanka Boulder,109069016,109066435,,35.482,-82.189,North Carolina
Trailside Boulder,109066574,109066435,,35.482,-82.189,North Carolina
Two Face Boulder,109066443,109066435,,35.482,-82.189,North Carolina
Cashiers Area (Ice),108655168,118317214,"3,000",35.114,-83.099,North Carolina
Panthertown Valley (Goldspring Ridge),118063984,108655168,"3,881",35.153,-83.031,North Carolina
Whiteside (ice),108655233,108655168,"4,355",35.081,-83.143,North Carolina
Cathey's Creek Crag,107634087,118317214,"2,659",35.227,-82.803,North Carolina
The Cave,107634160,107634087,,35.227,-82.803,North Carolina
The Gateway Wall,107634143,107634087,,35.227,-82.803,North Carolina
The Sport Wall,107634135,107634087,,35.227,-82.803,North Carolina
Warm Up Wall,112823599,107634087,"2,598",35.227,-82.803,North Carolina
Cedar Rock,106219126,118317214,"3,578",35.255,-82.807,North Carolina
Cedar Beater (link up),112777258,106219126,"3,768",35.257,-82.803,North Carolina
Cedar Rock - Main Wall,108082229,106219126,,35.255,-82.807,North Carolina
Cedar Rock - North,108082242,106219126,"3,279",35.26,-82.806,North Carolina
South Side,108429576,106219126,"3,500",35.254,-82.8,North Carolina
Stone Knob,116751052,106219126,"3,478",35.246,-82.811,North Carolina
Up and Over Crag,116081609,106219126,"3,572",35.252,-82.803,North Carolina
"The Dark Side (Closed to climbing, included for historic reference)",106035087,118317214,"-11,456",35.338,-82.607,North Carolina
The Cougar Crag,106036434,106035087,,35.46,-82.216,North Carolina
Desperado Wall,106037541,106035087,,35.604,-79.277,North Carolina
The Main Wall,106035096,106035087,,35.604,-79.277,North Carolina
The Mini Cougar,106291053,106035087,,35.604,-79.277,North Carolina
The Survivor Wall,106036422,106035087,,35.604,-79.277,North Carolina
Un-named wall - - Right of Desperado (middle wall),106300573,106035087,,35.604,-79.277,North Carolina
Eagle Rock,106037528,118317214,370,35.432,-82.251,North Carolina
Black Bear Buttress,106037533,106037528,,35.604,-79.277,North Carolina
Lower Tier,114312117,106037528,"2,300",35.432,-82.251,North Carolina
North Eagle,114312120,106037528,365,35.474,-82.237,North Carolina
Upper Tier,114312114,106037528,365,35.604,-79.277,North Carolina
Weed Patch Mountain Trail Boulders,116159663,106037528,"2,292",35.432,-82.251,North Carolina
Flap Stack/ Grey Rock,116159711,116159663,"1,746",35.479,-82.222,North Carolina
Weed Patch Boulders,116159672,116159663,"2,249",35.477,-82.232,North Carolina
East Slate Rock,110579790,118317214,"3,500",35.394,-82.712,North Carolina
Granite City,119229288,118317214,"3,055",35.045,-83.138,North Carolina
Horseshoe Rock,112204805,118317214,"4,000",35.242,-82.963,North Carolina
Camptown Races,112209122,112204805,"4,000",35.242,-82.962,North Carolina
Cheers Ledge,112204860,112204805,"4,000",35.242,-82.962,North Carolina
Gun Smoke Wall,112209162,112204805,"3,800",35.242,-82.964,North Carolina
John Rock,117986001,118317214,"3,022",35.278,-82.792,North Carolina
Laurel Knob,105888014,118317214,"3,470",35.15,-83.056,North Carolina
Looking Glass Rock,105873294,118317214,"3,217",35.295,-82.788,North Carolina
East Face/Guides Wall  (Left side),106654961,105873294,,35.295,-82.788,North Carolina
East Face/Guides Wall  (Right Side),106656322,105873294,,35.295,-82.788,North Carolina
Hidden Wall,106538964,105873294,,35.295,-82.788,North Carolina
Looking Glass Boulders,108274795,105873294,"3,248",35.301,-82.793,North Carolina
Moon Boulder,115429603,108274795,"3,138",35.302,-82.797,North Carolina
Northside Boulders,108274845,108274795,"3,475",35.305,-82.796,North Carolina
Diente,108274897,108274845,,35.305,-82.796,North Carolina
Dunce hat,108275281,108274845,,35.305,-82.796,North Carolina
The Ramp (Area),113848099,108274845,"3,407",35.313,-82.811,North Carolina
Warm-up Boulder,108274871,108274845,,35.305,-82.796,North Carolina
West side,119280335,108274845,"3,389",35.304,-82.796,North Carolina
Secluded Field,117894923,108274795,"3,434",35.305,-82.796,North Carolina
North Side,106523674,105873294,"3,459",35.305,-82.791,North Carolina
Nose Area,106523709,105873294,"3,738",35.305,-82.795,North Carolina
South Side,106523681,105873294,"3,209",35.301,-82.792,North Carolina
Sun Wall,106523678,105873294,,35.303,-82.795,North Carolina
Melrose Mtn. Climbing Park,118226507,118317214,"2,210",35.202,-82.277,North Carolina
East Cliff,118226516,118226507,"1,817",35.201,-82.275,North Carolina
West Cliff - Main,118226520,118226507,"2,142",35.202,-82.281,North Carolina
West Cliff - Mini,119010762,118226507,"2,117",35.202,-82.28,North Carolina
Pickens Nose,108529256,118317214,"4,822",35.023,-83.458,North Carolina
Cameron's Wall,108531019,108529256,"4,833",35.024,-83.459,North Carolina
Nose,108531425,108529256,"4,824",35.023,-83.458,North Carolina
Rock House Knob,110976576,108529256,"5,000",35.021,-83.435,North Carolina
Top Rope Wall,108531509,108529256,"4,845",35.022,-83.457,North Carolina
Pilot Rock,111650571,118317214,"3,311",35.385,-82.732,North Carolina
Rumbling Bald,105891895,118317214,"1,609",35.449,-82.214,North Carolina
The Cave,107320006,105891895,,35.449,-82.214,North Carolina
Cereal Buttress,105898434,105891895,,35.446,-82.218,North Carolina
Cereal Wall,106034063,105891895,,35.45,-82.213,North Carolina
Comatose Area,105937281,105891895,"3,200",35.45,-82.214,North Carolina
Dixie Reality,106088492,105891895,,35.449,-82.214,North Carolina
Doggy Day Care,107205902,105891895,,35.45,-82.215,North Carolina
Family Wall,111663130,105891895,"1,609",35.449,-82.214,North Carolina
Flakeview Area,105902395,105891895,,35.452,-82.218,North Carolina
Flapping.../Nuclear arms area,106063422,105891895,,35.449,-82.214,North Carolina
Hanging Chain,106379715,105891895,,35.456,-82.225,North Carolina
Hickory Nutcracker Area,106100368,105891895,,35.449,-82.214,North Carolina
The Kennel,107293263,105891895,,35.449,-82.214,North Carolina
Lakeview Area,105945074,105891895,,35.449,-82.214,North Carolina
Left Field,106328122,105891895,,35.449,-82.214,North Carolina
Paul's Boutique,106581649,105891895,,35.449,-82.214,North Carolina
Rumbling Bald Bouldering,113828500,105891895,"1,607",35.449,-82.214,North Carolina
Central Boulders,107971586,113828500,,35.449,-82.214,North Carolina
The Brevard Fault,107971601,107971586,,35.449,-82.214,North Carolina
Ned's Arete Boulder,113850225,107971586,"1,607",35.449,-82.214,North Carolina
Slash And Burn Boulder,108008645,107971586,13,35.449,-82.214,North Carolina
The Wishing Well,108003659,107971586,,35.449,-82.214,North Carolina
East Side Boulders,113828546,113828500,"1,603",35.449,-82.214,North Carolina
Brackish Boulder,113828574,113828546,"1,603",35.449,-82.214,North Carolina
Breakfast Boulder,113828563,113828546,"1,603",35.449,-82.214,North Carolina
Come Out & Play Blocks,113828684,113828546,"1,603",35.449,-82.214,North Carolina
Crowd Pleaser & Berry Patio,113830104,113828546,"1,603",35.449,-82.214,North Carolina
Dab Police,113828709,113828546,"1,603",35.449,-82.214,North Carolina
The Diamond Boulder,113828556,113828546,"1,603",35.449,-82.214,North Carolina
Driver Boulder,113830113,113828546,"1,603",35.449,-82.214,North Carolina
Gettysburg Boulder,113830188,113828546,"1,603",35.449,-82.214,North Carolina
The Gym,113830126,113828546,"1,603",35.449,-82.214,North Carolina
Looking Glass Boulder,116238521,113828546,"1,607",35.449,-82.214,North Carolina
Morning Star & Warm-Up Boulders,113830177,113828546,"1,603",35.449,-82.214,North Carolina
Overwhelmed Area,113828620,113828546,"1,603",35.449,-82.214,North Carolina
Pedestal Boulder,113831361,113828546,"1,603",35.449,-82.214,North Carolina
The Pit,113830133,113828546,"1,603",35.449,-82.214,North Carolina
The Playground,113830224,113828546,"1,603",35.449,-82.214,North Carolina
Politician Boulder,113830248,113828546,"1,603",35.449,-82.214,North Carolina
Power Pills,113830149,113828546,"1,603",35.449,-82.214,North Carolina
Red Clouds Above Boulder,113830344,113828546,"1,603",35.449,-82.214,North Carolina
Rift Cluster,113831128,113828546,"1,603",35.449,-82.214,North Carolina
Siam Palace,113831258,113828546,"1,603",35.449,-82.214,North Carolina
Silver Platter Boulder,113830364,113828546,"1,603",35.449,-82.214,North Carolina
Springtime Boulder,113830994,113828546,"1,603",35.449,-82.214,North Carolina
Stone Wall,113830387,113828546,"1,603",35.449,-82.214,North Carolina
V2 Boulder,113831011,113828546,"1,603",35.449,-82.214,North Carolina
Hanging Chain Boulders,114196257,113828500,"1,605",35.449,-82.214,North Carolina
The Frontier,114196502,114196257,"1,605",35.449,-82.214,North Carolina
The Highlands,114196514,114196502,"1,603",35.449,-82.214,North Carolina
Guardian Area,114196488,114196257,"1,605",35.449,-82.214,North Carolina
Library Area,114196430,114196257,"1,605",35.449,-82.214,North Carolina
Lowlands Area,114196338,114196257,"1,605",35.449,-82.214,North Carolina
Quarterdeck,114196391,114196257,"1,605",35.449,-82.214,North Carolina
The Rises,114196361,114196257,"1,605",35.449,-82.214,North Carolina
Tail of the Cat Area,114196296,114196257,"1,603",35.449,-82.214,North Carolina
Water Tank Area,114196319,114196257,"1,605",35.449,-82.214,North Carolina
West Side Boulders,106286581,113828500,"1,020",35.349,-82.163,North Carolina
45 degree boulder,109929505,106286581,,35.349,-82.163,North Carolina
Bart Simpson Boulder,106286586,106286581,"1,602",35.45,-82.22,North Carolina
Cave Boulder,106615350,106286581,,35.45,-82.218,North Carolina
Classic Overhang,108548395,106286581,892,35.145,-82.049,North Carolina
"Clumsy Waiter, The",107894736,106286581,,35.349,-82.163,North Carolina
The Cluster,106923989,106286581,"1,605",35.45,-82.22,North Carolina
Deron's Slab,113843007,106286581,"1,653",35.451,-82.219,North Carolina
Devil Boulder,106923845,106286581,"1,619",35.45,-82.219,North Carolina
Family Boulders,116998990,106286581,"1,850",35.45,-82.214,North Carolina
French Maid Area,107284152,106286581,12,35.349,-82.163,North Carolina
Fun-Filled Boulder,119664799,106286581,"1,624",35.451,-82.22,North Carolina
Gateway Boulders,107948792,106286581,,35.349,-82.163,North Carolina
Hull Area,106924359,106286581,"1,490",35.462,-82.21,North Carolina
The Hull,106924376,106924359,,35.462,-82.21,North Carolina
Kris Kline Boulder,113833385,106924359,"1,490",35.462,-82.21,North Carolina
The Loaf,109766284,106924359,"1,717",35.452,-82.22,North Carolina
The Muffins & Zorro,116847201,106924359,"1,620",35.45,-82.219,North Carolina
Shady Grove,106924364,106924359,,35.462,-82.21,North Carolina
Moby Dick Boulder,106923887,106286581,,35.349,-82.163,North Carolina
The Obscure Area,107001340,106286581,,35.349,-82.163,North Carolina
The Egg Boulder,107001343,107001340,,35.349,-82.163,North Carolina
Halfpipe Boulder,118997473,107001340,"1,455",35.447,-82.217,North Carolina
Leprechaun Roof,116552038,107001340,"1,021",35.448,-82.218,North Carolina
Robert's Roof,107862894,106286581,,35.349,-82.163,North Carolina
Short Crack Boulder,106923860,106286581,"1,605",35.45,-82.219,North Carolina
The Short Wall Boulder,107861710,106286581,,35.349,-82.163,North Carolina
The Terraces - Transfomer Area,118873299,106286581,"1,022",35.349,-82.163,North Carolina
The Terraces,107924479,106286581,,35.349,-82.163,North Carolina
Trailside Area,106701516,106286581,,35.449,-82.219,North Carolina
Trailside Boulder,106924339,106701516,,35.449,-82.219,North Carolina
Washing Machine Boulder,106968871,106286581,,35.349,-82.163,North Carolina
Screamweaver Area,105947727,105891895,,35.451,-82.218,North Carolina
Tail of the Cat Area,108039903,105891895,"2,034",35.454,-82.22,North Carolina
Test Pilots Buttress,106069632,105891895,,35.449,-82.214,North Carolina
Tower Of Power,107443628,105891895,,35.449,-82.214,North Carolina
The Wall of Solitude,106064894,105891895,,35.449,-82.214,North Carolina
Sam's Knob Ice Climbing,114151230,118317214,"6,041",35.329,-82.894,North Carolina
Stone Depot,106708294,118317214,"3,841",35.259,-82.8,North Carolina
Stony Bald,107663913,118317214,"4,200",35.435,-82.729,North Carolina
First Boulders,107678360,107663913,,35.435,-82.729,North Carolina
Fireworks Boulder,107686107,107678360,,35.435,-82.729,North Carolina
Hollow Prow Boulder,107680838,107678360,,35.435,-82.729,North Carolina
Wake and Bake Boulder,107678393,107678360,,35.435,-82.729,North Carolina
White Squirrel/El Swiper Boulder,107681023,107678360,,35.435,-82.729,North Carolina
Second/Many Boulders,107726143,107663913,,35.435,-82.729,North Carolina
Dark Corner Boulder,107732752,107726143,,35.435,-82.729,North Carolina
Ledges Boulder,107732771,107726143,,35.435,-82.729,North Carolina
Lung Buster Boulder,107732396,107726143,,35.435,-82.729,North Carolina
Steal Your Face Boulder,107732429,107726143,,35.435,-82.729,North Carolina
Superhero Boulder,107710567,107663913,,35.435,-82.729,North Carolina
Unclimbed Boulders,107686223,107663913,,35.435,-82.729,North Carolina
Unclimbed Highball Boulder,107686607,107686223,,35.436,-82.729,North Carolina
Unclimbed Lowball Boulder,107686237,107686223,,35.435,-82.729,North Carolina
Victory Wall,107020230,118317214,"4,616",35.34,-82.895,North Carolina
Whiteside Mountain,105965576,118317214,"4,451",35.08,-83.143,North Carolina
Left of main southeast face,106912342,105965576,"4,000",35.079,-83.14,North Carolina
North Face,106882636,105965576,"4,000",35.08,-83.143,North Carolina
Catwalk,106882649,106882636,,35.088,-83.137,North Carolina
Main North Face,106907269,106882636,"4,000",35.08,-83.143,North Carolina
Southeast Face,105965579,105965576,"4,930",35.083,-83.136,North Carolina
Southwest Corner,106912371,105965576,"4,500",35.08,-83.143,North Carolina
Northern Mountains Region,118317188,105873282,"3,077",36.008,-81.836,North Carolina
Bailey Mountain,114046209,118317188,"3,231",35.869,-82.59,North Carolina
Black Mountain Range Alpine,108530953,118317188,"4,418",35.854,-82.24,North Carolina
Blowing Rock Boulders,106817923,118317188,"3,762",36.14,-81.695,North Carolina
45 Degree Wall,106817941,106817923,,36.14,-81.695,North Carolina
5.10 wall,107597445,106817923,"3,623",36.142,-81.707,North Carolina
5.10 Wall / Roof of Death,107597455,106817923,"3,763",36.14,-81.695,North Carolina
Classic Boulder,107597340,106817923,,36.14,-81.695,North Carolina
Colt 45 Area,108146852,106817923,,36.14,-81.695,North Carolina
Maddox Boulder,112529668,106817923,"3,166",36.135,-81.706,North Carolina
Mushroom Boulder,107597410,106817923,,36.14,-81.695,North Carolina
Pump Wall,107597373,106817923,,36.14,-81.695,North Carolina
Smart Tom Boulder,119930809,106817923,"3,863",36.143,-81.707,North Carolina
Boone Greenway Trail Boulders,116957697,118317188,"3,097",36.213,-81.647,North Carolina
Greenway Block,116957711,116957697,"3,097",36.213,-81.647,North Carolina
Greenway Boulder,116957714,116957697,"3,097",36.213,-81.647,North Carolina
Greenway Slab,116957718,116957697,"3,097",36.213,-81.647,North Carolina
Choss Mountain Ice,118270561,118317188,"3,126",35.928,-81.935,North Carolina
Corner Rock,112379642,118317188,"3,349",35.773,-82.363,North Carolina
The Dump,112001458,118317188,"3,973",36.098,-81.772,North Carolina
The Dump (Boulders),113483077,112001458,"3,952",36.097,-81.772,North Carolina
Bedophile/Mattress Boulder,113483130,113483077,"3,924",36.097,-81.772,North Carolina
Black Flag Boulder,113483105,113483077,"3,890",36.097,-81.772,North Carolina
Black Magic Boulder,113483097,113483077,"3,996",36.098,-81.772,North Carolina
Druid Boulder,113483091,113483077,"3,920",36.097,-81.772,North Carolina
The Pit Boulder,114324735,113483077,"3,922",36.097,-81.772,North Carolina
Senderella Boulder,113483120,113483077,"3,933",36.097,-81.772,North Carolina
The Dump (Routes),106096961,112001458,"3,930",36.097,-81.772,North Carolina
Greybeard Boulders,118288455,118317188,"2,748",35.652,-82.297,North Carolina
Site 22 Boulder,118288463,118288455,"2,747",35.652,-82.297,North Carolina
Trail Side,118294519,118288455,"2,761",35.652,-82.297,North Carolina
Up and Over Boulders,118294471,118288455,"2,760",35.652,-82.297,North Carolina
Holloway Mountain,106493928,118317188,"3,000",36.147,-81.76,North Carolina
Hound Ears,106201457,118317188,,35.604,-79.277,North Carolina
Lettered Rock Ridge,106451802,118317188,"2,656",35.925,-81.858,North Carolina
ET Wall,106451808,106451802,"2,600",35.925,-81.858,North Carolina
Linville Gorge,105873285,118317188,"3,363",35.887,-81.885,North Carolina
Amphitheater,105873291,105873285,"2,727",35.871,-81.893,North Carolina
The Camel,109213527,105873285,"3,134",35.878,-81.891,North Carolina
The Chimneys,114397556,105873285,"3,476",35.879,-81.887,North Carolina
Yellow Wall,116147641,114397556,"3,472",35.879,-81.887,North Carolina
Chockstone Chimney Wall,111402220,105873285,"3,339",35.878,-81.888,North Carolina
Conley Cove,110649596,105873285,"2,500",35.887,-81.885,North Carolina
Gold Coast Cliffs,106056912,105873285,"2,680",35.881,-81.903,North Carolina
Bluejay Canyon,106664281,106056912,,35.881,-81.903,North Carolina
north wall,106664309,106664281,,35.881,-81.903,North Carolina
south wall,106664284,106664281,,35.881,-81.903,North Carolina
Moonshine Canyon,106078345,106056912,,35.881,-81.903,North Carolina
Razors Edge Canyon,106664320,106056912,,35.881,-81.903,North Carolina
South End,107535339,106056912,,35.881,-81.903,North Carolina
The Underworld,106786474,106056912,,35.881,-81.903,North Carolina
Zen Canyon,106664312,106056912,,35.881,-81.903,North Carolina
Hawksbill Mtn,106075570,105873285,"3,500",35.913,-81.886,North Carolina
Lower Hawksbill,107444497,106075570,"3,536",35.913,-81.888,North Carolina
Main Wall,107444491,106075570,,35.913,-81.886,North Carolina
Middle Hawksbill,107444494,106075570,"3,746",35.913,-81.888,North Carolina
Henson Creek Canyon,106524468,105873285,"2,600",35.887,-81.885,North Carolina
Master of Puppets Area,106524522,106524468,,35.887,-81.885,North Carolina
Muppet Wall,106524475,106524468,,35.887,-81.885,North Carolina
Linville Area Ice,118161601,105873285,"2,752",35.981,-81.81,North Carolina
Linville Gorge Bouldering,113878802,105873285,"3,374",35.887,-81.885,North Carolina
Spence Ridge Access,113878900,113878802,"2,052",35.902,-81.897,North Carolina
Spence Ridge Fin,113882136,113878900,"2,067",35.903,-81.897,North Carolina
Trail Side Boulder,113881804,113878900,"2,099",35.903,-81.897,North Carolina
Wonderland,114273301,113878900,"1,985",35.899,-81.9,North Carolina
Table Rock Parking Lot Boulders,113878852,113878802,"3,373",35.887,-81.885,North Carolina
Lower Boulder,113881732,113878852,"3,363",35.887,-81.885,North Carolina
Upper Boulder,113881451,113878852,"3,375",35.887,-81.885,North Carolina
Linville Link Ups,112248464,105873285,"2,326",35.905,-81.895,North Carolina
Linville River Crag,106092221,105873285,"2,091",35.898,-81.901,North Carolina
North Carolina Wall,105972623,105873285,"2,889",35.877,-81.892,North Carolina
Shortoff - Upper Wall,109893005,105873285,"3,363",35.83,-81.902,North Carolina
Shortoff Mountain,105940150,105873285,"2,759",35.831,-81.903,North Carolina
Sitting Bear,106983427,105873285,"3,685",35.928,-81.89,North Carolina
The Flackamite/Pirate wall,106983434,106983427,,35.928,-81.89,North Carolina
Sitting Bear Spire,106984281,106983427,,35.928,-81.89,North Carolina
Table Rock,105873288,105873285,"3,515",35.888,-81.885,North Carolina
Wiseman's View,107716590,105873285,"3,363",35.904,-81.905,North Carolina
Down the hill (directly below the main overlook),110579538,107716590,,35.904,-81.901,North Carolina
Jolly Green Giant (pinnacle),107716794,107716590,,35.901,-81.906,North Carolina
Overlook area,107716780,107716590,,35.904,-81.905,North Carolina
Little Wilson,107096474,118317188,"3,469",36.089,-81.793,North Carolina
Rocky Knob Park,108157736,118317188,"3,500",36.223,-81.627,North Carolina
Boat Rock Wall,108157750,108157736,,36.223,-81.627,North Carolina
Switchback Boulder,108157873,108157736,,36.223,-81.627,North Carolina
Ship Rock,105887629,118317188,"4,394",36.099,-81.782,North Carolina
Better Late Than Never Wall,106918296,105887629,,36.099,-81.782,North Carolina
Lower Tier,110866211,105887629,,35.312,-82.668,North Carolina
Main Tier,105887633,105887629,,36.099,-81.782,North Carolina
Upper Tier,106135673,105887629,,36.098,-81.802,North Carolina
Snake's Den,107374381,118317188,"3,666",35.758,-82.359,North Carolina
Sunken Treasure,107199036,118317188,"4,171",36.096,-81.8,North Carolina
Thunder Hill Boulders,109502171,118317188,"3,636",36.147,-81.651,North Carolina
Below Raven Rock?,110382878,109502171,,36.147,-81.651,North Carolina
The Elephant Boulder,111538332,109502171,"3,641",36.147,-81.651,North Carolina
Gemini Boulder,109932768,109502171,,36.147,-81.651,North Carolina
Main Area,109502400,109502171,,36.147,-81.651,North Carolina
Pitt Bull Boulder,112000565,109502171,"3,473",36.147,-81.654,North Carolina
Potato Boulder,109502476,109502171,,36.147,-81.651,North Carolina
The Swamp,109502637,109502171,,36.147,-81.651,North Carolina
Tweek Boulder,112000764,109502171,"3,642",36.147,-81.651,North Carolina
Upper Thunder Hill,109549585,109502171,,36.147,-81.651,North Carolina
Warm Up Wall,109502603,109502171,11,36.147,-81.633,North Carolina
Wall-K in the Park,118105727,118317188,"1,133",35.902,-81.524,North Carolina
Wolf Branch/Rich Knob,118990918,118317188,"4,164",35.669,-82.447,North Carolina
Bob Fudge Boulder,118990942,118990918,"4,164",35.669,-82.447,North Carolina
